Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,processed_text,processed_text_no_lexnorm
USER JaaaaaaanCuuuuuuuk kau...\nLips service___para bani Onta',1,1,1,0,0,0,0,0,1,1,0,0,user jaaaaaaancuuuuuuuk nlips service para bani onta,user jaaaaaaancuuuuuuuk kau nlips service para bani onta
Maksufnya sih mau pencitraan ... apa daya lain pula kesan yg diberikan... #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0,maksufnya sih citra daya kesan,maksufnya sih citra daya kesan yg
"USER Mun rocky gerung komentar mah kieu isina ""tragedi tsb terjadi bermula dari seorang ibu yg mencuri, itu merupakan bukti bahwa rezim ini tdk mampu untuk menyelesaikan masalah kemiskinan"" wkwkwk'",0,0,0,0,0,0,0,0,0,0,0,0,user mun rocky gerung komentar mah kieu isina tragedi curi bukti rezim tidak selesai miskin tertawa,user mun rocky gerung komentar mah kieu isina tragedi tsb yg curi bukti rezim tdk selesai miskin wkwkwk
"Kalo kamu cari yang ngegabungin dua budaya tanpa ngilangin ciri khasnya,; Akulturasi.",0,0,0,0,0,0,0,0,0,0,0,0,cari ngegabungin budaya tanpa ngilangin ciri khas akulturasi,kalo cari ngegabungin budaya tanpa ngilangin ciri khas akulturasi
"USER USER Ketua Cebong kirain pinter, gataunya cuma modal link, kik kik kik (padahal katanya S3 lowh)'",1,1,1,0,0,0,0,0,1,1,0,0,user user ketua cebong kirain pinter gataunya modal link kik kik kik lowh,user user ketua cebong kirain pinter gataunya modal link kik kik kik lowh
cek yuk -&gt; Ketua Komisi II Yakin Jokowi Tolak Penghapusan Pilkada Langsung Ketua Komisi II,0,0,0,0,0,0,0,0,0,0,0,0,cek yuk ketua komisi ii jokowi tolak hapus pilkada ketua komisi ii,cek yuk gt ketua komisi ii jokowi tolak hapus pilkada ketua komisi ii
"Pada tahun 2045, Indonesia diprediksikan mjd negara ekonomi terbesar no 4 di dunia. Tentunya era tsb milik generasi muda.; Utk itu, diperlukan kesiapan &amp; bekal kompetensi yg kuat agar generasi muda siap memasuki era ekonomi digital revolusi industri ge",0,0,0,0,0,0,0,0,0,0,0,0,tahun indonesia prediksi mjd negara ekonomi besar no dunia era milik generasi muda kesiap bekal kompetensi kuat generasi muda pasuk era ekonomi digital revolusi industri ge,tahun indonesia prediksi mjd negara ekonomi besar no dunia era tsb milik generasi muda utk kesiap amp bekal kompetensi yg kuat generasi muda pasuk era ekonomi digital revolusi industri ge
Sementara foto ini sedang hits di kalangan pemuka agama.,0,0,0,0,0,0,0,0,0,0,0,0,foto hits kalang muka agama,foto hits kalang muka agama
"USER USER USER Ya klo harga petani tinggi tp persedian Nggak cukup utk bs men supply seluruh Indonesia,ya buat apa akhirnya harga gabah petani yg di beli tengkulak melambung tggi Krn langka.makannya diambil kebijakan utk menstabilka",0,0,0,0,0,0,0,0,0,0,0,0,user user user harga tani tinggi dian tidak men supply indonesia harga gabah tani beli tengkulak lambung tggi langka makan ambil bijak menstabilka,user user user klo harga tani tinggi tp dian nggak utk bs men supply indonesia harga gabah tani yg beli tengkulak lambung tggi krn langka makan ambil bijak utk menstabilka
USER besar badan daripada titit :( huhu',0,1,0,0,0,0,0,0,0,0,0,0,user badan titit huhu,user badan titit huhu
Presiden Joko Widodo meminta agar Sistem Perizinan Berusaha Terintegrasi Secara Online atau Online Single #RakyatB3rsamaJKW,0,0,0,0,0,0,0,0,0,0,0,0,presiden joko widodo sistem izin usaha integrasi online online single,presiden joko widodo sistem izin usaha integrasi online online single
"Hasan Al-Bashri brkata: Mereka (para ulama) brkata: ""Akhlak kaum mukminin yg paling utama adalah m'beri maaf."" (Az-zuhud, Imam Ahmad:1/287)",0,0,0,0,0,0,0,0,0,0,0,0,hasan al bashri brkata ulama brkata akhlak kaum mukminin utama maaf az zuhud imam ahmad,hasan al bashri brkata ulama brkata akhlak kaum mukminin yg utama maaf az zuhud imam ahmad
"Presiden disebutkan akan meninjau acara yang diadakan oleh Ditjen Bea Cukai, bertema â??Silaturahmi Presiden RI dengan Pengguna Fasilitas Kepabeanan dan Peluncuran Perizinan Online,â?? pada Selasa 27 Maret 2018.",0,0,0,0,0,0,0,0,0,0,0,0,presiden tinjau acara ada ditjen bea cukai tema silaturahmi presiden ri guna fasilitas pabean luncur izin online selasa maret,presiden tinjau acara ada ditjen bea cukai tema silaturahmi presiden ri guna fasilitas pabean luncur izin online selasa maret
"USER kurang june, udah jadi trio bangsad deh'",1,1,0,1,0,0,0,0,1,0,1,0,user june trio bangsad deh,user june udah trio bangsad deh
"Petamina Rugi ; Garuda Rugi ; PLN rugi ; KAI rugi ; Dan banyak lagi BUMN yang rugi ; ; Yang paling rugi adalah rakyat indonesia karena dipimpin oleh orang ""dungu""; Kerugian massal.; ; #2019GantiPresiden",1,1,1,0,0,0,0,0,1,1,0,0,petamina rugi garuda rugi pln rugi kai rugi bumn rugi rugi rakyat indonesia pimpin bodoh rugi massal,petamina rugi garuda rugi pln rugi kai rugi bumn rugi rugi rakyat indonesia pimpin dungu rugi massal
USER USER Mirip Ahok waktu pilkada DKI bagi2 sembako tapi tetap kalah telak hampir 16%...,0,0,0,0,0,0,0,0,0,0,0,0,user user ahok waktu pilkada dki sembako kalah telak,user user ahok waktu pilkada dki sembako kalah telak
RT USER: USER USER Hooh rakyat diadu domba sama jokowi perintah partai dan taipannya?,1,0,0,1,0,0,0,0,1,0,1,0,retweet user user user hooh rakyat adu domba jokowi perintah partai taipan,rt user user user hooh rakyat adu domba jokowi perintah partai taipan
"USER USER USER USER USER USER USER USER USER USER USER Disunat dulu tuh titit, jgn kalah sama anjingnya Ahok...hehehe'",1,1,1,0,0,0,0,1,0,1,0,0,user user user user user user user user user user user sunat titit jangan kalah anjing ahok hehehe,user user user user user user user user user user user sunat tuh titit jgn kalah anjing ahok hehehe
"USER USER Terima Kasih USER yang telah menjaga Pancasila selama 32 Tahun, dari ancaman bahaya laten komunis.'",0,0,0,0,0,0,0,0,0,0,0,0,user user terima user jaga pancasila tahun ancam bahaya laten komunis,user user terima kasih user jaga pancasila tahun ancam bahaya laten komunis
"bukti persahabatan sejati putra mantan presiden dg putra presiden; ; semoga abadi, seabadi usia voucher nya.",0,0,0,0,0,0,0,0,0,0,0,0,bukti sahabat sejati putra mantan presiden putra presiden moga abadi abad usia voucher,bukti sahabat sejati putra mantan presiden dg putra presiden moga abadi abad usia voucher
"USER Rakyat Indonesia jutaan,nyari pengganti jokowi kok bingung... Otak buntu ni cebong..'",1,1,1,0,0,0,0,0,1,1,0,0,user rakyat indonesia juta nyari ganti jokowi bingung otak buntu cebong,user rakyat indonesia juta nyari ganti jokowi bingung otak buntu ni cebong
"Lagu kebangsaan Yunani mempunyai 158 bait. 19. Kata ""depp"" dalam bahasa Jerman artinya ""idiot"".'",0,0,0,0,0,0,0,0,0,0,0,0,lagu bangsa yunani bait depp bahasa jerman bodoh,lagu bangsa yunani bait depp bahasa jerman idiot
"Semoga dilancarkan . ""mayoritas pemilih di Jawa Timur menginginkan Saifullah Yusuf atau Gus Ipul menjadi Gubernur Provinsi Jawa Timur"".; #KabehSedulurKabehMakmur; #GusIpulPutiMenang; #GusIpulMbakPuti; ;",0,0,0,0,0,0,0,0,0,0,0,0,moga lancar mayoritas pilih jawa timur saifullah yusuf gus ipul gubernur provinsi jawa timur,moga lancar mayoritas pilih jawa timur saifullah yusuf gus ipul gubernur provinsi jawa timur
TangkapPengunggahChatMesum kasus rekayasa kekayasa kelompok kiri pesanan si kiri utk tujuan kekuasaan si kiri Lengserkan Jokowi,1,0,1,0,0,0,0,0,1,0,0,1,tangkappengunggahchatmesum rekayasa kekayasa kelompok kiri pesan si kiri tuju kuasa si kiri lengser jokowi,tangkappengunggahchatmesum rekayasa kekayasa kelompok kiri pesan si kiri utk tuju kuasa si kiri lengser jokowi
USER lu emang udah maho kan njir',1,1,1,0,0,0,0,0,1,1,0,0,user maho njir,user lu emang udah maho njir
"A: tenang, selalu mempersiapkan diri dan gak suka telat",0,0,0,0,0,0,0,0,0,0,0,0,tenang tidak suka telat,tenang gak suka telat
Sejumlah tokoh dari presiden ke-3 RI BJ Habibie hingga Ketua Dewan Pembina Golkar Aburizal Bakrie hadir #53thGolkar,0,0,0,0,0,0,0,0,0,0,0,0,tokoh presiden ri bj habibie ketua dewan bina golkar aburizal bakrie hadir,tokoh presiden ri bj habibie ketua dewan bina golkar aburizal bakrie hadir
"yg didepan pada minggir buat ngasih jalan yg turun, eh yg belakang maju ke tengah. kan pada minta di jorokin. \n\nBEGO.'",1,1,0,1,0,0,0,0,1,0,1,0,depan minggir jalan turun eh maju tengah jorokin nbego,yg depan minggir ngasih jalan yg turun eh yg maju tengah jorokin nbego
"USER USER Dari rakyat oleh rakyat dan untuk rakyat itulah figur pak USER, yg teriak anti aseng asing justru merekalah yg pro aseng asing, kubu oposan kbanyakan minum oplosan yo mendem. \n\n#2019TetapJokowi \xf0\x9f\x91\x8d\n#2019Pilih",1,1,0,1,0,0,0,0,1,0,1,0,user user rakyat rakyat rakyat figur user teriak anti aseng asing pro aseng asing kubu oposan kbanyakan minum oplos yo mendem xf xf xd,user user rakyat rakyat rakyat figur user yg teriak anti aseng asing yg pro aseng asing kubu oposan kbanyakan minum oplos yo mendem xf xf xd
"Tolol, emang kelompok anjing'",1,1,0,1,0,0,0,0,1,0,1,0,bodoh kelompok anjing,tolol emang kelompok anjing
Di Myanmar yg mayoritas bukan Islam mereka menindas membunuh muslim saatnya kita jihad dg segala yg kita punya jihad harta,1,0,0,1,1,0,0,0,0,0,1,0,myanmar mayoritas bukan islam tindas bunuh muslim jihad jihad harta,myanmar yg mayoritas bukan islam tindas bunuh muslim jihad dg yg jihad harta
Cie Pak Anies juga pernah berfoto dg Ahok Berarti Dia Penista Agama juga dong URL,1,0,1,0,0,0,0,0,1,1,0,0,cie anies foto ahok nista agama url,cie anies foto dg ahok nista agama url
"USER gara gara gini ini TGB jadi terang benderang melihat pihak yang kerja dgn niat majukan bangsa, disusul Dede Yusuf yg mulai melihat isu aseng tidak benar USER'",0,0,0,0,0,0,0,0,0,0,0,0,user gara gara tgb terang benderang niat maju bangsa susul dede yusuf isu aseng tidak user,user gara gara gin tgb terang benderang dgn niat maju bangsa susul dede yusuf yg isu aseng tidak user
"gimana dong goblo banget aku nih main screenshot story ig cowo yang abis sidang skripsi HAHAHA CACA EMANG BEGO BANGET, PANIK ASLI GIMANA INI\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",0,1,0,0,0,0,0,0,0,0,0,0,goblo main screenshot story ig cowo abis sidang skripsi hahaha caca bodoh panik asli xf xf xad xf xf xad xf xf xad xf xf xad,gimana goblo banget nih main screenshot story ig cowo abis sidang skripsi hahaha caca emang bego banget panik asli gimana xf xf xad xf xf xad xf xf xad xf xf xad
Sabar saja tunggu Th 2019 Gak usah Kebelet ya prabowo,1,0,1,0,0,0,0,0,1,1,0,0,sabar tunggu th tidak kebelet prabowo,sabar tunggu th gak kebelet prabowo
Mana Pansus DPR Hak Angket Divestasi Freeport?\n\nButakah anda divestasi freeport dgn schema kredit perbankan adalah modus keruk rente rezim untuk logistik pilpres dan perkaya diri oknum penguasa ?!',1,0,1,0,0,0,0,0,1,1,0,0,pansus dpr hak angket divestasi freeport nbutakah divestasi freeport schema kredit perban pura keruk rente rezim logistik pilpres kaya oknum kuasa,pansus dpr hak angket divestasi freeport nbutakah divestasi freeport dgn schema kredit perban modus keruk rente rezim logistik pilpres kaya oknum kuasa
USER Rasanya asing.. u try dulu nanti bagi testimony hahahaha',0,0,0,0,0,0,0,0,0,0,0,0,user asing try testimony hahahaha,user asing try testimony hahahaha
#AtongKEPOH Suka gak sama monyet?',0,0,0,0,0,0,0,0,0,0,0,0,suka tidak monyet,suka gak monyet
"Daripada bacot ini itu dan menyakiti orang lain, mending bercermin.'",0,1,0,0,0,0,0,0,0,0,0,0,bacot sakit lebih baik cermin,bacot sakit mending cermin
RT USER: Kakak : Kau bila nak kahwin?\nAku : Malas.\nMak : Kau takde pakwe ke?\nAku : Malas.\nMak : Kau cari la pakwe. Kawan lelaki kau k\xe2\x80\xa6',0,0,0,0,0,0,0,0,0,0,0,0,retweet user kakak nak kahwin naku malas nmak takde pakwe naku malas nmak cari la pakwe kawan lelaki xe xa,rt user kakak kau nak kahwin naku malas nmak kau takde pakwe naku malas nmak kau cari la pakwe kawan lelaki kau xe xa
Makin hari berita makin lucu saja. Akrobat politik dilakukan demi menggerus elektabilitas Presiden Jokowi yang begitu tinggi.,0,0,0,0,0,0,0,0,0,0,0,0,berita lucu akrobat politik gerus elektabilitas presiden jokowi tinggi,berita lucu akrobat politik gerus elektabilitas presiden jokowi tinggi
"USER UU MD3, gimana tuh?'",0,0,0,0,0,0,0,0,0,0,0,0,user uu md,user uu md gimana tuh
deklarasi pilkada 2018 aman dan anti hoax PB jabon,0,0,0,0,0,0,0,0,0,0,0,0,deklarasi pilkada aman anti berita bohong pb jabon,deklarasi pilkada aman anti hoax pb jabon
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER tutupin badannya pake taplak buru',0,0,0,0,0,0,0,0,0,0,0,0,user user user user user user user user user user user user user user user user user user user user user tutupin badan pakai taplak buru,user user user user user user user user user user user user user user user user user user user user user tutupin badan pake taplak buru
"USER Ini masih bicara soal pakaian di SMP/SMA.klo pengalaman di univ, univ katholik melarang/tidak menaungi organisasi kemahasiswaan di luar katholik (ga dpt uang UKM, ga boleh pake fasilitas kampus utk kegiatan, ga boleh oprec/promosi),univ Islam",0,0,0,0,0,0,0,0,0,0,0,0,user bicara pakai sma alam univ univ katholik larang tidak taung organisasi mahasiswa katholik tidak uang ukm tidak pakai fasilitas kampus giat tidak oprec promosi univ islam,user bicara pakai smp sma klo alam univ univ katholik larang tidak taung organisasi mahasiswa katholik ga dpt uang ukm ga pake fasilitas kampus utk giat ga oprec promosi univ islam
Polisi lg selidiki asma terkait ga ama si anies sandi. Klo terkait jd rame nih. Gubernur hasil menyebar kebencian! URL,1,0,1,0,0,0,0,0,1,1,0,0,polisi selidik asma kait tidak si anies sandi kait rame gubernur hasil sebar benci url,polisi lg selidik asma kait ga ama si anies sandi klo kait jd rame nih gubernur hasil sebar benci url
"Tomohon jga mrupakan pusat pmbelajaran agama Kristen dan Katolik. Ada tmpat khusus utk brdoa dan meditasi yg disebut Bukit Kasih, sbuah tmpat suci yg indah dan tenang. #TomohonInternationalFlowerFestival'",0,0,0,0,0,0,0,0,0,0,0,0,tomohon jga mrupakan pusat pmbelajaran agama kristen katolik tmpat brdoa meditasi bukit sbuah tmpat suci indah tenang,tomohon jga mrupakan pusat pmbelajaran agama kristen katolik tmpat utk brdoa meditasi yg bukit kasih sbuah tmpat suci yg indah tenang
USER USER Ooo.. jadi islam nusantara itu qiyas dari hindu nusantara...',0,0,0,0,0,0,0,0,0,0,0,0,user user ooo islam nusantara qiyas hindu nusantara,user user ooo islam nusantara qiyas hindu nusantara
cek -&gt; KPK Periksa Gubernur Sumut dan Cawagub Ijeck Shah KPK memeriksa Gubernur Sumater,0,0,0,0,0,0,0,0,0,0,0,0,cek kpk periksa gubernur sumut cawagub ijeck shah kpk periksa gubernur sumater,cek gt kpk periksa gubernur sumut cawagub ijeck shah kpk periksa gubernur sumater
Lalat adalah serangga pertama yang akan menemukan bangkai walaupun ditempat yang paling tersembunyi sekalipun.',0,0,0,0,0,0,0,0,0,0,0,0,lalat serangga temu bangkai tempat sembunyi,lalat serangga temu bangkai tempat sembunyi
USER USER USER pro rakyat aseng',0,0,0,0,0,0,0,0,0,0,0,0,user user user pro rakyat aseng,user user user pro rakyat aseng
Brengsek anjirittt siaaaaallllllll aku benciiiiiiiiiiiiiiiiiiiii jahaaaaaaaaaaatttttttt',1,1,1,0,0,0,0,0,1,1,0,0,brengsek anjirittt siaaaaallllllll benciiiiiiiiiiiiiiiiiiiii jahaaaaaaaaaaatttttttt,brengsek anjirittt siaaaaallllllll benciiiiiiiiiiiiiiiiiiiii jahaaaaaaaaaaatttttttt
#IKLANAHOKJAHAT AHOK MENCIPTAKAN BARA API ANTARA RAKYAT PRIBUMI DENGAN TIONGHOA YG DIBALUT DENGAN PHOBIA.... AHOK KAFIR RASIS...,1,1,1,0,1,1,0,0,0,1,0,0,ahok cipta bara api rakyat pribumi tionghoa balut phobia ahok kafir ras,ahok cipta bara api rakyat pribumi tionghoa yg balut phobia ahok kafir ras
"BUYA YAHYA ITU SALAH SATU ULAMA NU YANG LURUS. TIDAK MENUKAR AGAMANYA DENGAN UANG , PANGKAT DAN KEDUDUKAN. ; ; MAKA SUARA BUYA YAHYA ADALAH SUARA KEBENARAN.",0,0,0,0,0,0,0,0,0,0,0,0,buya yahya salah ulama nu lurus tidak tukar agama uang pangkat duduk suara buya yahya suara benar,buya yahya salah ulama nu lurus tidak tukar agama uang pangkat duduk suara buya yahya suara benar
"USER USER USER Madinah itu sebuah negara yg dipimpin Rasulullah dan dilanjutkan khulafur rasyidin. Buktinya, Rasul mengirimkan surat ke berbagai negara, melakukan perjanjian dg negara lain, mengatur ekonomi masyarakat, berjihad melawa",0,0,0,0,0,0,0,0,0,0,0,0,user user user madinah negara pimpin rasulullah lanjut khulafur rasyidin bukti rasul kirim surat negara janji negara atur ekonomi masyarakat jihad lawa,user user user madinah negara yg pimpin rasulullah lanjut khulafur rasyidin bukti rasul kirim surat negara janji dg negara atur ekonomi masyarakat jihad lawa
"""PH For All"", di mana semua ideologi dan agenda boleh bersarang dan berkubang di dalamnya - Liberal, Sekular, Syi\'ah, Evangelis, Humanis, Ateis, Feminis, Freethinker, Murtad dan LGBT serta ""islamis"".\n\nEntah apa lagi makhluk atau spesis yang akan join",0,0,0,0,0,0,0,0,0,0,0,0,ph for all ideologi agenda sarang kubang dalam liberal sekular syi ah evangelis humanis ateis finis freethinker murtad lgbt islamis nentah makhluk spesis join,ph for all ideologi agenda sarang kubang dalam liberal sekular syi ah evangelis humanis ateis finis freethinker murtad lgbt islamis nentah makhluk spesis join
"Ketika ngomong, Sylvi keliatan oke. Tapi begitu didebat Ahok, Sylvi langsung kekuatan goblok.",1,1,1,0,0,0,0,0,1,1,0,0,bicara sylvi liat oke debat ahok sylvi kuat goblok,ngomong sylvi liat oke debat ahok sylvi kuat goblok
"USER Kalau USER diCAPRESkan, banyak kalangan Aseng/Asing dan konco2nya serta media pendukungnya rame2 menolak; Mereka khawatir kejahatan dan main kotornya di negeri ini akan diberangusss seperti Reklamasi di Jakarta! \n\n#2019GantiPresiden",1,0,0,1,0,0,0,0,1,0,1,0,user user dicapreskan kalang aseng asing konco media dukung rame tolak khawatir jahat main kotor negeri diberangusss reklamasi jakarta,user user dicapreskan kalang aseng asing konco media dukung rame tolak khawatir jahat main kotor negeri diberangusss reklamasi jakarta
USER Kunyuk nih orang ...jng kasih kendor nih segera cyduk.',1,1,1,0,0,0,0,0,1,0,0,1,user kunyuk jng kendor cyduk,user kunyuk nih jng kasih kendor nih cyduk
USER Kemenangan Anies Sandi seharusnya batal demi hukum,1,0,1,0,0,0,0,0,1,1,0,0,user menang anies sandi batal hukum,user menang anies sandi batal hukum
USER Sy blg smua yg dtg dari nabi itu sunnah. Amalkan yg msh relevan.\n\nRelevansinya itu APAKAH SUNNAH INI MEMBUAT MUDHARAT APA GAK?\nEx: kemana2 naik onta.\n\nKlo GAK SESUAI DGN KHANAZAH LOKAL TP GAK ADA MUDHARATNYA ya TTP BS DI AMALKAN.\n\nGa usah,0,0,0,0,0,0,0,0,0,0,0,0,user blg smua nabi sunnah amal relevan nrelevansinya sunnah mudharat tidak nex mana onta nklo tidak sesuai khanazah lokal tidak mudharatnya ttp amal nga,user sy blg smua yg dtg nabi sunnah amal yg msh relevan nrelevansinya sunnah mudharat gak nex mana onta nklo gak sesuai dgn khanazah lokal tp gak mudharatnya ttp bs amal nga
USER Bangsad kuadrat emang ya lo',1,1,1,0,0,0,0,0,1,1,0,0,user bangsad kuadrat,user bangsad kuadrat emang lo
